NRO_NFS	VL_TOTAL	NRO_PEDIDO
11641	12022,75	11658
11642	11444,67	11656
11643	9247,15	11798
11644	8307,63	11779
11645	80,91	13080
11646	1660,26	11662
11647	3430,98	11652
11648	1649,02	11663
11649	1465,51	11664
11650	3061,54	11781
11651	1524,36	11659
11652	1524,36	11780
11653	1704,36	11780
11654	200,0	12223
11655	25000,0	999999
11656	11589,34	11619
11657	497,61	11620
11658	8128,39	11618
11659	50,01	12226
11660	15692,48	11783
11661	4307,52	11673
11662	549,5	12140
11663	5600,0	999999
11664	0,0	999999
11665	15,8	12268
11666	24,2	12262
11667	15000,0	999999
11668	25000,0	999999
11669	3,62	12130
11670	150,59	13088
11671	13,27	12229
11672	10,75	12232
11673	0,64	12241
11674	47,95	12242
11675	14,15	12275
11676	58,31	12277
11677	16194,11	11721
11678	199,95	13099
11679	8058,66	11704
11680	3612,27	11707
11681	9806,78	11706
11682	13314,52	11705
11683	27670,0	11429
11686	14634,88	11716
11687	100,03	12269
11688	1380,9	13141
11689	25,61	13140
11690	42,66	13104
11691	320,0	12233
11692	319,99	12234
11693	24,72	13123
11694	153,99	12118
11695	20,08	12286
11696	103,47	12290
11697	83,13	12299
11698	13,18	12265
11699	23,11	12294
11700	60,03	13100
11701	37,35	13129
11702	32,55	12263
11703	32,14	12282
11704	6,1	12287
11705	3,64	12264
11706	54,93	13143
11707	1,87	12033
11708	175,97	12109
11709	38,4	11974
11710	164,89	12292
11711	15638,32	11535
11712	45000,0	999999
11713	164,89	12292
11714	61,68	12308
11715	7,92	12325
11716	10646,18	11718
11717	13254,93	11736
11718	10333,92	11799
11719	211,61	12209
16529	28,6	18461
17019	35957,82	999999
11720	8,39	12320
11721	35,98	13146
11722	2,33	12270
11723	27,25	12309
11724	42,66	13104
11725	320,0	12233
11727	320,0	12234
11728	24,72	13123
11729	153,99	12118
11730	20948,0	11611
11731	7148,08	11478
11732	1428,66	13059
11733	19,08	12266
11734	20,99	12301
11736	92,17	13069
11737	209,84	12094
11738	17086,5	11942
11739	16384,05	11941
11740	24833,45	11431
11741	27174,38	11719
11742	66000,0	999999
11743	24829,99	11431
11744	1697,02	11930
11745	13942,98	11929
11746	7000,0	11470
11747	6332,82	11574
11748	17226,54	11473
11749	8,26	12296
11750	2,91	12297
11751	0,64	12298
11752	15,43	12231
11753	23,67	12318
11754	200,0	12359
11755	7,98	11753
11756	83,24	11899
11757	1873,0	11928
11758	8612,9	11717
11759	18500,0	11408
11760	801,42	11566
11761	3498,58	11565
11762	571,16	999999
11763	571,16	12303
11767	10396,14	11454
11768	33727,6	11849
11769	3000,0	999999
11770	5,11	12387
11771	36,52	12289
11772	10,24	12335
11773	1445,32	11480
11774	858,0	999999
11775	3200,01	11580
11776	2817,02	11582
11777	350,0	12388
11778	23,82	12071
11779	10167,19	11575
11780	13517,51	11786
11781	18047,92	11573
11782	13000,0	999999
11783	13000,0	11678
11784	1251,4	12142
11785	22028,91	13098
11786	4563,33	12032
11787	128,34	12355
11788	33,04	12351
11789	128,32	12249
11790	22,6	12319
11791	16,23	12295
11792	34,25	12343
11793	4000,0	999999
11794	11282,0	999999
16530	255,53	18462
11795	16630,0	999999
11796	10593,0	999999
11797	10593,09	999999
11798	4500,0	999999
11799	17208,04	11474
11800	2,0	12410
11801	12,96	12411
11802	23,99	12379
11803	28,44	13068
11804	128,96	12030
11812	20,01	13066
11813	1437,19	12161
11814	244,0	12159
11815	87,95	12217
11816	2495,0	12163
11817	13500,0	11524
11849	195,28	12423
11818	3999,99	11973
11819	5670,0	11726
11820	4,92	12378
11821	12474,77	11742
11822	16060,69	11718
11823	5063,82	11799
11824	21056,58	11721
11825	1317,0	11768
11826	2640,0	11770
11827	250,01	11796
11828	12,04	12428
11829	17329,27	11716
11830	19694,15	12442
11831	63,34	12429
11832	30,8	11184
11833	53,57	11909
11834	57,17	12441
11835	29,21	12443
11836	30,8	11184
11842	11283,22	11541
11843	847,35	11544
11844	727,21	11543
11845	1467,07	11599
11846	7759,63	11542
11847	634,61	12350
11848	417,58	13157
11850	25,3	12321
11851	5,52	12261
11852	6103,8	11110
11853	7631,58	11111
11854	1229,48	11113
11855	8866,15	11112
11856	3664,93	11958
11857	9366,66	12144
11858	2500,0	999999
11859	7300,0	999999
11860	590,0	999999
11861	3,99	12458
11862	3,23	12464
11863	334,91	12451
11864	96,55	12444
11865	112,14	12426
11866	54,16	12421
11867	41,18	12455
11868	8,11	12457
11905	0,68	12432
11869	1968,4	11998
11870	1968,4	11999
11872	2111,85	12002
11873	2111,85	12003
11874	2649,68	11855
11875	812,93	11854
11876	1149,59	11858
11877	2029,19	11861
11878	10257,97	11862
11879	3572,0	11978
11880	5294,98	11900
11881	4556,15	11977
11882	9,3	12496
11883	3,37	12495
11884	7443,83	13147
11885	89,4	12478
11886	1684,0	11984
11871	2111,85	12001
11900	12243,64	12230
11901	14,73	12417
11902	2,95	12433
11903	19114,57	11486
11904	20,07	12431
11906	40,34	12519
11907	4800,0	11399
11908	21,9	12517
11914	83,24	11899
11909	15000,0	11515
11910	96,01	12419
11911	9368,43	11987
11912	8528,57	11988
11913	6510,0	11453
11915	7,98	11753
11916	31,39	12507
17296	1076,44	19107
11917	13,32	12504
11918	113,31	12524
11919	3,93	12477
11920	4,0	12527
11921	14,33	12528
11922	13,88	12456
11923	1,05	12530
11924	4,31	12358
11925	43,83	12529
11926	25,01	12430
11927	13,36	12518
11928	31,07	12424
11929	90000,0	999999
11930	15000,0	11626
11931	2111,85	12000
11932	2061,75	11976
11933	1968,4	12532
11934	1968,4	12533
11935	2111,85	12534
11936	2111,85	12535
11937	12840,0	11596
11938	2111,85	12536
11941	5792,08	11368
11942	5928,29	13137
11943	2681,41	13138
11944	1172,36	13139
11945	812,93	12537
11946	2649,68	12538
11947	1149,59	12539
11948	4556,15	12540
11949	2029,19	12541
11950	10257,97	12542
11951	5294,98	12543
11952	3572,0	12544
11953	19,61	13165
11954	0,0	999999
11955	1264,8	999999
11956	51,91	13179
11957	60,31	13183
11958	20,07	12431
11959	0,68	12432
11960	36,8	12453
16531	48,2	18463
11961	81,46	12531
11962	18,51	13186
11963	16076,0	999999
11964	2083,96	11537
11965	944,47	11536
11966	13047,56	11538
11967	4607,31	11598
11968	132,57	13176
11969	4280,33	11708
11970	14543,26	11709
11971	30000,0	11870
11972	40887,27	11940
11973	2157,33	11630
11974	1438,02	11632
11975	453,97	11631
11976	8660,82	11838
11977	8955,31	11834
11978	208,8	11835
11979	1936,86	11836
11980	4869,43	11837
11981	3672,52	11839
11982	8648,47	11841
11983	282,6	11842
11984	2246,99	11843
11985	13402,77	11845
11986	12682,58	11840
11988	609,33	11633
11987	3446,3	11844
11989	8,24	13193
11990	16,1	13197
11991	3654,89	11815
11992	1015,18	11816
11993	792,77	11819
11994	9100,0	11397
11995	2756,3	11814
11996	7609,21	11818
11997	16,56	12338
11998	2,42	13188
11999	140,0	13163
12000	60,16	12589
12001	121,21	12551
12002	40,91	12553
12003	2,99	13199
12004	40,0	12604
12005	215,0	12572
12007	9000,0	11391
12008	15000,0	12281
17297	841,49	19116
12009	2000,0	12545
12011	358,15	12064
12012	1694,8	11986
12013	615,0	12169
12014	615,0	12170
12015	615,0	12171
12016	615,0	12172
12017	615,0	12173
12018	615,0	12174
12019	615,0	12175
12020	615,0	12176
12021	615,0	12191
12022	30,6	12614
12023	306,74	13195
12024	18634,0	12302
12025	28,8	12603
12026	3530,0	11728
12027	9953,61	11926
12028	3446,39	11927
12029	6,62	13213
12030	6,7	12590
12031	6,76	13182
12032	89,47	13180
12033	6,76	13182
12034	89,47	13180
12035	2111,85	12018
12036	2111,85	12021
12037	2111,85	12022
12038	2111,85	12024
12039	358,15	12066
12040	358,15	12067
12041	358,15	12068
12042	358,15	12069
12043	358,15	12063
12044	358,15	12065
12045	7500,0	12048
12046	11000,0	13153
12047	20724,0	11732
12048	358,15	12059
12049	358,15	12061
12050	358,15	12062
12051	615,0	12177
12073	37,08	12592
12074	74,14	13194
12075	435,65	13222
12076	5967,28	11857
12077	25869,54	11467
12078	11,27	13246
12079	50,99	13219
12080	7,29	13240
12081	40,84	12627
12082	11,4	13237
12083	10473,15	11622
12084	9198,29	11623
12085	9176,21	11624
12086	4,9	12646
12087	12,43	12645
12088	7,59	13214
12089	5,31	12637
12090	119,88	13234
12091	37,09	13233
12092	6,35	12648
12093	50,41	13241
12094	140,53	12650
12095	12,74	13220
12096	51,84	13235
12097	77,55	12632
12098	16,23	12659
12099	78,16	12658
12100	2,13	12652
12101	12,7	12638
12102	1,23	12260
12103	67,15	12647
12104	7036,57	999999
12105	5900,0	999999
12106	3200,0	999999
12107	4500,0	999999
12108	5379,3	999999
12109	2200,0	999999
12110	20000,0	999999
12111	14382,0	999999
12112	12800,0	999999
12113	23770,36	999999
12114	11500,0	13154
12115	838,89	13215
12116	26,16	12660
12117	13,17	12667
12118	1,43	12666
12119	8,9	12671
12120	1600,0	11643
12121	5970,75	11983
16532	263,73	18464
12122	2816,98	11581
12123	62,16	13248
12124	135,0	12657
12125	45,09	12653
12126	17,05	13232
12127	60,56	13238
12128	10,14	13236
12129	1930,5	999999
12130	222,0	999999
17298	680,13	19117
12131	1866,47	12403
12132	7274,0	11773
12133	222,0	12219
12134	6273,76	12220
12135	41465,55	13198
12136	24462,27	13202
12137	7400,0	11701
12138	9858,0	11725
12139	10819,23	11784
12140	4983,76	11785
12141	9197,01	12412
12145	28603,27	12252
12142	370,0	13203
12146	8208,75	12253
12143	5130,0	11860
12147	4894,58	12254
12148	9341,39	12255
12144	6080,0	11118
12149	21952,0	12256
12150	93,09	13277
12151	50,6	13275
12152	46,9	13276
12153	79,93	13272
12154	17,25	13283
12155	60,63	13271
12156	93,09	13277
12157	22850,0	999999
12158	55000,0	999999
12159	16000,0	999999
12160	18000,0	999999
12161	1550,0	12054
12162	5970,75	11982
12163	2590,59	11951
12165	95,24	12710
12166	95,24	12710
12167	303,84	12445
12168	440,76	12446
12169	7844,77	12447
12170	1005,4	12466
12171	7000,8	12448
12172	941,19	12465
12173	236,93	12340
12174	546,23	12341
12175	9138,77	12342
12176	302,59	13189
12177	2315,74	13190
12178	1529,86	13191
12179	2657,48	13192
12180	6000,0	11694
12181	4890,0	12045
12182	895,0	12046
12183	6,33	12706
12184	55,08	13302
12185	200,1	12697
12186	88,82	12700
12187	500,0	999999
12188	377,7	12676
12189	6,95	12679
12190	377,7	12676
12191	48,09	13301
12192	672,0	12685
12193	11,25	12582
12194	3,74	13164
12195	7,9	13250
12196	31,31	12594
12197	52,91	13221
12198	3,45	12506
12199	20,17	12167
12200	5,84	11764
12201	47,66	13160
12202	13,11	12742
12203	274,91	12719
12204	120,0	12713
12205	5,72	12725
12206	6,32	12723
12207	11,19	12724
12208	434,95	999999
12209	434,95	12630
12210	6500,0	999999
12211	1800,0	999999
12212	6800,0	999999
12213	200,0	999999
12214	22,29	12735
12215	3,72	12736
12216	23,46	12739
12217	8,3	12740
12218	15,03	12741
12219	123,3	12743
12220	7,28	12737
12221	81,93	12738
12226	639,3	12512
12227	1046,23	13257
12228	103,29	13297
12229	58,74	12751
12230	8297,45	13119
12231	13574,74	13112
12232	22580,13	13105
12233	15499,51	11951
12234	8530,92	12363
12235	22985,03	13108
12236	377,61	11901
12237	501,67	12112
12238	8339,89	12361
12239	13485,68	12362
12240	10141,49	12364
12241	14,88	12746
12242	58,39	12747
12243	170,51	12750
12244	130,0	12749
12245	46,56	13317
12246	12,6	13321
12247	2,07	13323
12248	37,65	12479
12249	15238,52	11597
12250	6,6	13322
12251	25,99	13325
12252	40,18	12757
12253	29,18	13326
12254	0,0	999999
12255	9060,0	11745
12256	4000,01	12584
12257	396,0	12210
12258	2500,0	12211
12259	8360,0	12212
12260	43,77	12761
12261	7,48	12766
12262	1,33	12765
12263	54,64	12762
12264	40,0	12781
12265	0,26	13327
12266	43,82	13328
12267	3,05	12574
12268	19,77	12779
12269	53,77	12780
12270	0,82	12782
12271	16,16	11954
12272	2111,85	12043
12273	615,0	12192
12274	5541,74	13131
12275	719,12	12168
12276	2664,25	11985
12277	358,15	12072
12278	358,15	12073
12279	358,15	12075
12280	358,15	12076
12281	358,15	12079
17299	1033,92	19118
12282	358,15	12080
12283	358,15	12082
12284	358,15	12083
12285	358,15	12084
12286	358,15	12085
12287	615,0	12178
12288	615,0	12179
12289	615,0	12180
12290	615,0	12181
12291	615,0	12182
12292	615,0	12183
12293	719,12	12184
12294	719,12	12185
12295	719,12	12186
12296	719,12	12187
12297	719,12	12188
12298	719,12	12189
12299	719,12	12190
12300	2111,85	12034
12301	2111,85	12035
12302	2111,85	12036
12303	2111,85	12037
12304	2111,85	12038
12305	2111,85	12039
12339	12015,18	13205
12306	2111,85	12040
12307	2111,85	12041
12308	2111,85	12042
12309	590,0	13173
12310	52,69	12784
12311	3,73	12783
12312	11,44	12791
12313	25,36	12727
12314	57,33	12770
13549	952,88	13900
12315	23768,8	13201
12316	707,13	13149
12317	4800,01	12523
12318	1528,96	13109
12319	2486,34	13117
12320	1597,72	13115
12321	1192,96	13116
12322	1469,81	13111
12323	3737,1	13113
12324	7226,19	13110
12325	10166,53	13114
12326	16718,85	13107
12327	6309,95	12044
12328	187,08	12764
12329	7889,03	12368
12330	2038,0	12367
12331	2356,97	12366
12332	4611,07	12370
12333	5247,61	13120
12334	697,85	12695
12335	735,88	12371
12336	715,76	12372
12337	8707,32	12369
12338	692,33	12373
12340	1407,23	13206
12341	820,79	13207
12342	296,58	12796
12343	250,88	12817
12344	3600,0	13060
12345	703,4	12399
12346	8763,96	12400
12347	5268,85	12401
12348	985,04	12398
12349	5429,35	11957
12350	66,76	12805
12351	330,0	999999
13550	818,28	13901
12352	330,0	12812
12353	1492,0	999999
12354	706,49	12352
12355	1311,76	12353
12356	15081,75	12354
12357	1065,67	12396
12358	1042,44	12397
12359	6399,99	11992
12360	592,04	11989
12361	592,15	11990
12362	592,15	11991
12363	14752,63	11994
12364	20,91	12806
12365	20,23	12829
12366	5,38	12830
12367	530,38	12832
12368	875,0	12718
12369	225,9	12808
12370	25,25	12841
12371	46,68	12842
12372	3529,99	12221
12373	1030,0	13041
12374	803,0	13040
12375	5490,0	13042
12376	5210,0	13043
12377	1492,0	999999
12378	15399,07	13148
12379	14688,46	13150
12380	14226,31	13151
12381	11683,38	13152
12382	6,18	12843
12383	111,82	12857
12384	168,79	12858
12385	31,13	12846
12386	7,63	12850
12387	500,0	12734
12388	590,0	12143
12396	1576,56	12511
12397	167,75	13162
12398	167,28	12591
13551	753,82	13902
12400	40,0	12884
12401	738,77	13209
12402	1360,24	13210
12403	6766,11	13211
12404	14431,93	12581
12405	17325,5	12585
12406	10000,0	12280
12407	1098,17	13161
18069	61,18	20405
12408	17296,93	999999
12409	7000,0	999999
12410	14240,0	999999
12411	15000,0	999999
12412	9716,04	999999
12413	6500,0	999999
12414	6500,0	999999
12415	52000,0	999999
12416	67618,0	999999
12417	3674,0	999999
12418	6530,99	999999
12419	13900,0	999999
12420	858,0	13168
12421	800,01	12798
12424	24,5	12873
12425	7,55	13345
12426	663,28	13346
12427	1,93	13347
12428	12,35	13351
12429	3,9	13352
12430	10,06	13353
12431	6,97	13359
12432	14,02	13360
12433	64,19	13361
12436	6058,63	11847
12437	3941,37	11848
12438	6689,58	13106
12439	6958,12	13118
12440	1755,66	12365
12459	2333,05	13244
12460	9738,67	13224
12461	223,71	13225
12462	156,7	13226
12463	273,45	13228
12464	942,71	13229
12465	286,81	13286
12466	1861,09	13242
12467	290,77	13284
12477	74,88	13363
12478	6,13	13377
12479	17,43	13366
12480	78,77	12897
12481	70,65	12839
12482	181,71	13364
12483	9210,0	10915
12484	3430,0	10916
12485	4281,64	12332
12486	1485,93	12333
12487	6050,49	12375
12488	449,51	12374
12489	2400,0	12348
12490	406,4	12347
12491	1858,37	12402
12492	8733,42	12404
12493	15,43	12948
12494	11490,0	12278
12495	5140,0	12279
12496	5500,0	8552
12497	7600,0	12291
12498	8225,0	999999
12499	4,02	12898
12500	1,73	12900
12501	1,76	12918
12502	6,21	12902
12503	50,58	13362
12504	32,64	12899
12505	73,71	12922
12506	16,66	12949
12507	85,0	12886
12508	53,93	13378
12509	3280,0	12329
12510	440,0	12330
12511	3557,35	12629
12512	0,18	13410
12513	38,23	13411
12514	35,59	13412
12515	17,2	12957
12516	65,08	13409
12517	7394,97	12469
12518	3192,5	12468
12519	3297,76	12684
12520	106,46	13380
12524	3133,75	12799
12525	1400,0	13170
12526	18521,01	13171
12527	3849,35	13172
12528	26851,54	13208
12529	6550,3	11757
12530	715,64	11758
12531	6634,54	11759
12532	14374,29	11760
12533	3725,24	11761
12534	197,08	13379
12535	500,0	13370
12536	4472,85	11993
12537	16,49	12974
12538	11,7	12975
12539	5,06	12976
12540	2,95	13423
12541	2,33	13424
12542	343,77	13421
12543	15,6	13415
12544	2,9	13430
12545	4,69	12977
12546	3,26	12960
12547	44,02	12840
12548	4,63	12709
12549	211,22	12965
12550	30,24	13429
12551	18878,15	12925
12552	2635,42	12835
12553	1,51	12088
12554	29,35	12950
12555	4,9	11640
12556	16,56	12978
12557	8,28	12996
13912	3,68	15136
12558	110,0	999999
12559	110,0	13444
12560	110,0	13444
12561	14760,13	13258
12562	1553,51	13259
12563	3768,52	13260
12564	19756,39	13261
12571	1010,79	12901
12572	124,0	13452
12573	30,19	13454
12574	5573,77	12416
12575	2107,25	12389
12576	6620,91	12390
12577	12871,83	12391
12578	25761,34	11638
12579	38530,0	11530
12580	10686,93	11531
12581	40,0	13466
12582	27,5	13445
12583	4,81	13446
12584	6,41	13447
12585	35,41	13473
12586	4,42	13448
12587	2732,41	12331
12588	154000,0	999999
17300	126,04	19127
12589	6,76	13422
12590	6647,21	12394
12591	3835,97	12395
12592	500,05	12392
12593	5616,79	12393
12594	317,99	12413
12595	3672,01	12414
12596	16075,23	12686
12597	1612,46	12687
12598	1492,71	12688
12599	2873,52	12689
12600	1208,89	12690
12601	105,89	13458
12602	42,82	13459
12603	12,43	13460
12604	45,86	13461
12605	10,41	13462
12606	2142,84	12099
12607	2142,84	12101
12608	2142,84	12102
12609	2142,84	12103
12610	2142,84	12106
12611	2142,83	12107
12612	158,22	13474
12613	5,17	13457
12614	35,56	13480
12615	28,88	13483
12616	978,19	12434
12617	387,58	12435
12618	978,19	12436
12619	344,58	12438
12756	531,81	13526
12620	4789,37	12583
12621	4944,67	13251
12622	3955,8	13252
12623	0,0	999999
12624	3,24	12349
12625	72,85	12357
12626	87,73	12346
12627	130,46	12844
12628	2142,84	12108
12629	2142,84	12090
12630	2142,84	12091
12631	2142,84	12092
12632	2142,84	12093
12633	2142,84	12095
12634	2142,84	12097
12635	18815,84	12680
12636	9762,47	12698
12637	8561,84	12678
12638	1937,31	12677
12639	12205,92	13318
12640	5294,08	13320
12641	0,45	13501
12642	258,69	13508
12643	27,01	13510
12644	31,52	13516
12645	35,34	13525
12646	7,08	13527
12647	11,35	13528
12648	260,0	13524
12649	1,9	13529
12650	114,71	13533
12651	6,22	13534
12652	4,86	13532
12653	1,16	13535
12654	8,28	13536
12655	50,04	13537
12656	5,97	13572
12657	2,93	13575
12658	28,29	13576
12659	37,48	13578
12660	7,29	13584
12661	16673,61	12790
12662	9654,21	12822
12663	2599,33	13243
12664	440,0	12625
12665	3560,0	12626
12666	11110,73	12515
12667	10989,27	12514
12668	16900,0	12958
12669	14,72	13496
12670	13,37	13465
12671	10527,67	12691
12672	17,64	13613
12673	76,11	13605
12674	41670,0	999999
12675	41670,0	999999
12676	950,0	999999
12677	1,49	13609
12678	14,97	13611
12679	42,48	13616
12680	48,82	13571
12681	4,18	13622
12682	72,12	13624
12683	16,03	13621
12684	24,35	13655
12685	312,59	13643
12686	35,21	13668
12687	10,29	13669
12688	31,37	13650
12689	17,36	13651
12690	3,75	13652
12691	81,38	13653
12692	67,87	13654
12693	35,97	13656
12694	82,82	13657
12695	2142,84	12148
12696	2142,83	12149
12697	2142,83	12150
12698	2142,84	12151
12699	2142,84	12152
12700	2142,84	12153
12701	2142,84	12154
12702	2142,83	12155
12703	2142,84	13011
12704	2142,83	13013
12705	2142,84	13014
12706	2142,83	13015
12707	2142,83	13016
12708	2142,84	12162
12709	93,98	13602
12710	16,65	13686
12711	26,85	13688
12712	4,63	13689
12713	2142,84	13011
12714	69000,0	999999
12715	2142,84	12193
12716	2142,84	12194
12717	2142,85	12195
12718	2142,84	12196
12719	2142,84	12197
12720	2142,84	12198
12721	2142,84	12199
12722	2142,84	12200
12723	17897,68	12775
12724	4966,78	12692
12725	4000,0	999999
12726	21822,0	999999
12727	8,7	13697
12728	4,76	13713
12729	44,44	13715
12730	8,87	13324
12731	215,01	13716
12732	18505,0	999999
12733	2142,84	12201
12734	2142,84	12202
12735	2142,84	12203
12736	2142,84	12205
12737	2142,84	12206
12738	2142,84	12208
12739	31,59	13742
12740	19,85	13739
12741	8,57	13717
12742	10,6	13718
12743	13,55	13728
12744	12,57	13729
12745	57,25	13730
12746	11,05	13731
12747	91,98	13753
12748	2142,84	13018
12749	2142,84	13019
12750	2142,85	13020
12751	2142,84	13021
12752	2142,84	13022
12753	5,01	13732
12754	2142,84	13023
12755	10,02	13735
12757	32,61	13760
12759	4417,15	12880
12760	4623,13	12881
12761	8288,35	13413
12762	1280,18	12876
12763	29,55	13642
12764	162,0	13610
12765	78,78	13604
12766	635,34	13724
12767	173,94	13766
12768	1,56	13768
12769	101,07	13767
12770	11,87	13769
12771	118,8	13770
12772	2142,85	13026
12773	2142,85	13027
12774	5,01	13736
12775	2142,85	13028
12776	5,01	13734
13063	1381,67	13521
13064	1338,08	13522
12777	9152,44	12935
12778	20016,71	12939
12779	3030,19	12929
12780	1643,26	12930
12781	3395,8	12931
12782	9417,33	12932
12783	11327,53	12933
12784	11899,72	12934
12785	1228,54	12936
12786	8222,54	12937
12787	3195,63	12938
12788	215,78	12940
12789	3228,54	12943
